,speaker_id,duration
13902,426,
13903,426,
13904,426,
13905,426,
13906,4267,
13907,4267,
13908,4267,
13909,4267,
13910,4267,
13911,4267,
13912,4267,
13913,4267,
13914,4267,
13915,4267,
13916,4267,
13917,4267,
13918,4267,
13919,4267,
13920,4267,
13921,4267,
13922,4267,
13923,4267,
13924,4267,
13925,4267,
13926,4267,
13927,4267,
13928,4267,
13929,4267,
13930,4267,
13931,4267,
13932,4267,
13933,4267,
13934,4267,
13935,4267,
13936,4267,
13937,4267,
13938,4267,
13939,4267,
13940,4267,
13941,4267,
13942,4267,
13943,4267,
13944,4267,
13945,4267,
13946,4267,
13947,4267,
13948,4267,
13949,4267,
13950,4267,
13951,4267,
13952,4267,
13953,4267,
13954,4267,
13955,4267,
13956,4267,
13957,4267,
13958,4267,
13959,4267,
13960,4267,
13961,4267,
13962,4267,
13963,4267,
13964,4267,
13965,4267,
13966,4267,
13967,4267,
13968,4267,
13969,4267,
13970,4267,
13971,4267,
13972,4267,
13973,4267,
13974,4267,
13975,4267,
13976,4267,
13977,4267,
13978,4267,
13979,4267,
13980,4267,
13981,4267,
13982,4267,
13983,4267,
13984,4267,
13985,4267,
13986,4267,
13987,4267,
13988,4267,
13989,4267,
13990,4267,
13991,4267,
13992,4267,
13993,4267,
13994,4267,
13995,4267,
13996,4267,
13997,4267,
13998,4267,
13999,4267,
14000,4267,
14001,4267,
14002,4267,
14003,4267,
14004,4267,
14005,4267,
14006,4267,
14007,4267,
14008,4267,
14009,4267,
14010,4267,
14011,4267,
14012,4267,
14013,4267,
14014,4267,
14015,4267,
14016,4267,
14017,4267,
14018,4297,
14019,4297,
14020,4297,
14021,4297,
14022,4297,
14023,4297,
14024,4297,
14025,4297,
14026,4297,
14027,4297,
14028,4297,
14029,4297,
14030,4297,
14031,4297,
14032,4297,
14033,4297,
14034,4297,
14035,4297,
14036,4297,
14037,4297,
14038,4297,
14039,4297,
14040,4297,
14041,4297,
14042,4297,
14043,4297,
14044,4297,
14045,4297,
14046,4297,
14047,4297,
14048,4297,
14049,4297,
14050,4297,
14051,4297,
14052,4297,
14053,4297,
14054,4297,
14055,4297,
14056,4297,
14057,4297,
14058,4297,
14059,4297,
14060,4297,
14061,4297,
14062,4297,
14063,4297,
14064,4297,
14065,4297,
14066,4297,
14067,4297,
14068,4297,
14069,4297,
14070,4297,
14071,4297,
14072,4297,
14073,4297,
14074,4297,
14075,4297,
14076,4297,
14077,4297,
14078,4297,
14079,4297,
14080,4297,
14081,4297,
14082,4297,
14083,4297,
14084,4297,
14085,4297,
14086,4297,
14087,4297,
14088,4297,
14089,4297,
14090,4297,
14091,4297,
14092,4297,
14093,4297,
14094,4297,
14095,4297,
14096,4297,
14097,4297,
14098,4297,
14099,4297,
14100,4297,
14101,4297,
14102,4297,
14103,4297,
14104,4297,
14105,4297,
14106,4297,
14107,4297,
14108,4297,
14109,4297,
14110,4297,
14111,4297,
14112,4297,
14113,4297,
14114,4297,
14115,4297,
14116,4297,
14117,4297,
14118,4297,
14119,4297,
14120,4297,
14121,4297,
14122,4297,
14123,4297,
14124,4297,
14125,4297,
14126,4297,
14127,4297,
14128,4297,
14129,4340,
14130,4340,
14131,4340,
14132,4340,
14133,4340,
14134,4340,
14135,4340,
14136,4340,
14137,4340,
14138,4340,
14139,4340,
14140,4340,
14141,4340,
14142,4340,
14143,4340,
14144,4340,
14145,4340,
14146,4340,
14147,4340,
14148,4340,
14149,4340,
14150,4340,
14151,4340,
14152,4340,
14153,4340,
14154,4340,
14155,4340,
14156,4340,
14157,4340,
14158,4340,
14159,4340,
14160,4340,
14161,4340,
14162,4340,
14163,4340,
14164,4340,
14165,4340,
14166,4340,
14167,4340,
14168,4340,
14169,4340,
14170,4340,
14171,4340,
14172,4340,
14173,4340,
14174,4340,
14175,4340,
14176,4340,
14177,4340,
14178,4340,
14179,4340,
14180,4340,
14181,4340,
14182,4340,
14183,4340,
14184,4340,
14185,4340,
14186,4340,
14187,4340,
14188,4340,
14189,4340,
14190,4340,
14191,4340,
14192,4340,
14193,4340,
14194,4340,
14195,4340,
14196,4340,
14197,4340,
14198,4340,
14199,4340,
14200,4340,
14201,4340,
14202,4340,
14203,4340,
14204,4340,
14205,4340,
14206,4340,
14207,4340,
14208,4340,
14209,4340,
14210,4340,
14211,4340,
14212,4340,
14213,4340,
14214,4340,
14215,4340,
14216,4340,
14217,4340,
14218,4340,
14219,4340,
14220,4340,
14221,4340,
14222,4340,
14223,4340,
14224,4340,
14225,4340,
14226,4340,
14227,4340,
14228,4340,
14229,4340,
14230,4362,
14231,4362,
14232,4362,
14233,4362,
14234,4362,
14235,4362,
14236,4362,
14237,4362,
14238,4362,
14239,4362,
14240,4362,
14241,4362,
14242,4362,
14243,4362,
14244,4362,
14245,4362,
14246,4362,
14247,4362,
14248,4362,
14249,4362,
14250,4362,
14251,4362,
14252,4362,
14253,4362,
14254,4362,
14255,4362,
14256,4362,
14257,4362,
14258,4362,
14259,4362,
14260,4362,
14261,4362,
14262,4362,
14263,4362,
14264,4362,
14265,4362,
14266,4362,
14267,4362,
14268,4362,
14269,4362,
14270,4362,
14271,4362,
14272,4362,
14273,4362,
14274,4362,
14275,4362,
14276,4362,
14277,4362,
14278,4362,
14279,4362,
14280,4362,
14281,4362,
14282,4362,
14283,4362,
14284,4362,
14285,4362,
14286,4362,
14287,4362,
14288,4362,
14289,4362,
14290,4362,
14291,4362,
14292,4362,
14293,4362,
14294,4362,
14295,4362,
14296,4362,
14297,4362,
14298,4362,
14299,4362,
14300,4362,
14301,4362,
14302,4362,
14303,4362,
14304,4362,
14305,4362,
14306,4362,
14307,4362,
14308,4362,
14309,4362,
14310,4362,
14311,4362,
14312,4362,
14313,4362,
14314,4362,
14315,4362,
14316,4362,
14317,4362,
14318,4362,
14319,4362,
14320,4362,
14321,4362,
14322,4362,
14323,4362,
14324,4362,
14325,4362,
14326,4362,
14327,4362,
14328,4362,
14329,4362,
14330,4362,
14331,4362,
14332,4362,
14333,4362,
14334,4362,
14335,4362,
14336,4362,
14337,4397,
14338,4397,
14339,4397,
14340,4397,
14341,4397,
14342,4397,
14343,4397,
14344,4397,
14345,4397,
14346,4397,
14347,4397,
14348,4397,
14349,4397,
14350,4397,
14351,4397,
14352,4397,
14353,4397,
14354,4397,
14355,4397,
14356,4397,
14357,4397,
14358,4397,
14359,4397,
14360,4397,
14361,4397,
14362,4397,
14363,4397,
14364,4397,
14365,4397,
14366,4397,
14367,4397,
14368,4397,
14369,4397,
14370,4397,
14371,4397,
14372,4397,
14373,4397,
14374,4397,
14375,4397,
14376,4397,
14377,4397,
14378,4397,
14379,4397,
14380,4397,
14381,4397,
14382,4397,
14383,4397,
14384,4397,
14385,4397,
14386,4397,
14387,4397,
14388,4397,
14389,4397,
14390,4397,
14391,4397,
14392,4397,
14393,4397,
14394,4397,
14395,4397,
14396,4397,
14397,4397,
14398,4397,
14399,4397,
14400,4397,
14401,4397,
14402,4397,
14403,4397,
14404,4397,
14405,4397,
14406,4397,
14407,4397,
14408,4397,
14409,4397,
14410,4397,
14411,4397,
14412,4397,
14413,4397,
14414,4397,
14415,4397,
14416,4397,
14417,4397,
14418,4397,
14419,4397,
14420,4397,
14421,4397,
14422,4397,
14423,4397,
14424,4397,
14425,4397,
14426,4397,
14427,4397,
14428,4397,
14429,4397,
14430,4397,
14431,4397,
14432,4397,
14433,4397,
14434,4397,
14435,4397,
14436,4397,
14437,4397,
14438,4397,
14439,4397,
14440,4397,
14441,4397,
14442,4397,
14443,4397,
14444,4397,
14445,4397,
14446,4397,
14447,4397,
14448,4406,
14449,4406,
14450,4406,
14451,4406,
14452,4406,
14453,4406,
14454,4406,
14455,4406,
14456,4406,
14457,4406,
14458,4406,
14459,4406,
14460,4406,
14461,4406,
14462,4406,
14463,4406,
14464,4406,
14465,4406,
14466,4406,
14467,4406,
14468,4406,
14469,4406,
14470,4406,
14471,4406,
14472,4406,
14473,4406,
14474,4406,
14475,4406,
14476,4406,
14477,4406,
14478,4406,
14479,4406,
14480,4406,
14481,4406,
14482,4406,
14483,4406,
14484,4406,
14485,4406,
14486,4406,
14487,4406,
14488,4406,
14489,4406,
14490,4406,
14491,4406,
14492,4406,
14493,4406,
14494,4406,
14495,4406,
14496,4406,
14497,4406,
14498,4406,
14499,4406,
14500,4406,
14501,4406,
14502,4406,
14503,4406,
14504,4406,
14505,4406,
14506,4406,
14507,4406,
14508,4406,
14509,4406,
14510,4406,
14511,4406,
14512,4406,
14513,4406,
14514,4406,
14515,4406,
14516,4406,
14517,4406,
14518,4406,
14519,4406,
14520,4406,
14521,4406,
14522,4406,
14523,4406,
14524,4406,
14525,4406,
14526,4406,
14527,4406,
14528,4406,
14529,4406,
14530,4406,
14531,4406,
14532,4406,
14533,4406,
14534,4406,
14535,4406,
14536,4406,
14537,4406,
14538,4406,
14539,4406,
14540,4406,
14541,4406,
14542,4406,
14543,4406,
14544,4406,
14545,4406,
14546,4406,
14547,4406,
14548,4406,
14549,4406,
14550,4406,
14551,4406,
14552,4406,
14553,4406,
14554,4406,
14555,4406,
14556,4406,
14557,4406,
14558,4406,
14559,4406,
14560,4406,
14561,4406,
14562,4406,
14563,4406,
14564,4406,
14565,4406,
14566,4406,
14567,4406,
14568,4406,
14569,4406,
14570,4406,
14571,4406,
14572,4406,
14573,4406,
14574,4406,
14575,4406,
14576,4406,
14577,4406,
14578,441,
14579,441,
14580,441,
14581,441,
14582,441,
14583,441,
14584,441,
14585,441,
14586,441,
14587,441,
14588,441,
14589,441,
14590,441,
14591,441,
14592,441,
14593,441,
14594,441,
14595,441,
14596,441,
14597,441,
14598,441,
14599,441,
14600,441,
14601,441,
14602,441,
14603,441,
14604,441,
14605,441,
14606,441,
14607,441,
14608,441,
14609,441,
14610,441,
14611,441,
14612,441,
14613,441,
14614,441,
14615,441,
14616,441,
14617,441,
14618,441,
14619,441,
14620,441,
14621,441,
14622,441,
14623,441,
14624,441,
14625,441,
14626,441,
14627,441,
14628,441,
14629,441,
14630,441,
14631,441,
14632,441,
14633,441,
14634,441,
14635,441,
14636,441,
14637,441,
14638,441,
14639,441,
14640,441,
14641,441,
14642,441,
14643,441,
14644,441,
14645,441,
14646,441,
14647,441,
14648,441,
14649,441,
14650,441,
14651,441,
14652,441,
14653,441,
14654,441,
14655,441,
14656,441,
14657,441,
14658,441,
14659,441,
14660,441,
14661,441,
14662,441,
14663,441,
14664,441,
14665,441,
14666,441,
14667,441,
14668,441,
14669,441,
14670,441,
14671,441,
14672,441,
14673,441,
14674,441,
14675,441,
14676,441,
14677,441,
14678,441,
14679,441,
14680,441,
14681,441,
14682,441,
14683,441,
14684,441,
14685,441,
14686,441,
14687,441,
14688,441,
14689,441,
14690,441,
14691,441,
14692,441,
14693,4441,
14694,4441,
14695,4441,
14696,4441,
14697,4441,
14698,4441,
14699,4441,
14700,4441,
14701,4441,
14702,4441,
14703,4441,
14704,4441,
14705,4441,
14706,4441,
14707,4441,
14708,4441,
14709,4441,
14710,4441,
14711,4441,
14712,4441,
14713,4441,
14714,4441,
14715,4441,
14716,4441,
14717,4441,
14718,4441,
14719,4441,
14720,4441,
14721,4441,
14722,4441,
14723,4441,
14724,4441,
14725,4441,
14726,4441,
14727,4441,
14728,4441,
14729,4441,
14730,4441,
14731,4441,
14732,4441,
14733,4441,
14734,4441,
14735,4441,
14736,4441,
14737,4441,
14738,4441,
14739,4441,
14740,4441,
14741,4441,
14742,4441,
14743,4441,
14744,4441,
14745,4441,
14746,4441,
14747,4441,
14748,4441,
14749,4441,
14750,4441,
14751,4441,
14752,4441,
14753,4441,
14754,4441,
14755,4441,
14756,4441,
14757,4441,
14758,4441,
14759,4441,
14760,4441,
14761,4441,
14762,4441,
14763,4441,
14764,4441,
14765,4441,
14766,4441,
14767,4441,
14768,4441,
14769,4441,
14770,4441,
14771,4441,
14772,4441,
14773,4441,
14774,4441,
14775,4441,
14776,4441,
14777,4441,
14778,4441,
14779,4441,
14780,4441,
14781,4441,
14782,4441,
14783,4441,
14784,4441,
14785,4441,
14786,4441,
14787,4441,
14788,4441,
14789,4441,
14790,4441,
14791,4441,
14792,4441,
14793,4441,
14794,4441,
14795,4441,
14796,4441,
14797,4441,
14798,4441,
14799,4441,
14800,4441,
14801,4441,
14802,4441,
14803,4441,
14804,4441,
14805,4441,
14806,4441,
14807,4441,
14808,4441,
14809,4441,
14810,4441,
14811,4441,
14812,4441,
14813,4441,
14814,4441,
14815,4441,
14816,4441,
14817,445,
14818,445,
14819,445,
14820,445,
14821,445,
14822,445,
14823,445,
14824,445,
14825,445,
14826,445,
14827,445,
14828,445,
14829,445,
14830,445,
14831,445,
14832,445,
14833,445,
14834,445,
14835,445,
14836,445,
14837,445,
14838,445,
14839,445,
14840,445,
14841,445,
14842,445,
14843,445,
14844,445,
14845,445,
14846,445,
14847,445,
14848,445,
14849,445,
14850,445,
14851,445,
14852,445,
14853,445,
14854,445,
14855,445,
14856,445,
14857,445,
14858,445,
14859,445,
14860,445,
14861,445,
14862,445,
14863,445,
14864,445,
14865,445,
14866,445,
14867,445,
14868,445,
14869,445,
14870,445,
14871,445,
14872,445,
14873,445,
14874,445,
14875,445,
14876,445,
14877,446,
14878,446,
14879,446,
14880,446,
14881,446,
14882,446,
14883,446,
14884,446,
14885,446,
14886,446,
14887,446,
14888,446,
14889,446,
14890,446,
14891,446,
14892,446,
14893,446,
14894,446,
14895,446,
14896,446,
14897,446,
14898,446,
14899,446,
14900,446,
14901,446,
14902,446,
14903,446,
14904,446,
14905,446,
14906,446,
14907,446,
14908,446,
14909,446,
14910,446,
14911,446,
14912,446,
14913,446,
14914,446,
14915,446,
14916,446,
14917,446,
14918,446,
14919,446,
14920,446,
14921,446,
14922,446,
14923,446,
14924,446,
14925,446,
14926,446,
14927,446,
14928,446,
14929,446,
14930,446,
14931,446,
14932,446,
14933,446,
14934,446,
14935,446,
14936,446,
14937,446,
14938,446,
14939,446,
14940,446,
14941,446,
14942,446,
14943,446,
14944,446,
14945,446,
14946,446,
14947,446,
14948,446,
14949,446,
14950,446,
14951,446,
14952,446,
14953,446,
14954,446,
14955,446,
14956,446,
14957,446,
14958,446,
14959,446,
14960,446,
14961,446,
14962,446,
14963,446,
14964,446,
14965,446,
14966,446,
14967,446,
14968,446,
14969,446,
14970,446,
14971,446,
14972,446,
14973,446,
14974,446,
14975,446,
14976,446,
14977,446,
14978,446,
14979,446,
14980,446,
14981,446,
14982,446,
14983,446,
14984,446,
14985,446,
14986,446,
14987,446,
14988,4481,
14989,4481,
14990,4481,
14991,4481,
14992,4481,
14993,4481,
14994,4481,
14995,4481,
14996,4481,
14997,4481,
14998,4481,
14999,4481,
15000,4481,
15001,4481,
15002,4481,
15003,4481,
15004,4481,
15005,4481,
15006,4481,
15007,4481,
15008,4481,
15009,4481,
15010,4481,
15011,4481,
15012,4481,
15013,4481,
15014,4481,
15015,4481,
15016,4481,
15017,4481,
15018,4481,
15019,4481,
15020,4481,
15021,4481,
15022,4481,
15023,4481,
15024,4481,
15025,4481,
15026,4481,
15027,4481,
15028,4481,
15029,4481,
15030,4481,
15031,4481,
15032,4481,
15033,4481,
15034,4481,
15035,4481,
15036,4481,
15037,4481,
15038,4481,
15039,4481,
15040,4481,
15041,4481,
15042,4481,
15043,4481,
15044,4481,
15045,4481,
15046,4481,
15047,4481,
15048,4481,
15049,4481,
15050,4481,
15051,4481,
15052,4481,
15053,4481,
15054,4481,
15055,4481,
15056,4481,
15057,4481,
15058,4481,
15059,4481,
15060,4481,
15061,4481,
15062,4481,
15063,4481,
15064,4481,
15065,4481,
15066,4481,
15067,4481,
15068,4481,
15069,4481,
15070,4481,
15071,4481,
15072,4481,
15073,4481,
15074,4481,
15075,4481,
15076,4481,
15077,4481,
15078,4481,
15079,4481,
15080,4481,
15081,4481,
15082,4481,
15083,4481,
15084,4481,
15085,458,
15086,458,
15087,458,
15088,458,
15089,458,
15090,458,
15091,458,
15092,458,
15093,458,
15094,458,
15095,458,
15096,458,
15097,458,
15098,458,
15099,458,
15100,458,
15101,458,
15102,458,
15103,458,
15104,458,
15105,458,
15106,458,
15107,458,
15108,458,
15109,458,
15110,458,
15111,458,
15112,458,
15113,458,
15114,458,
15115,458,
15116,458,
15117,458,
15118,458,
15119,458,
15120,458,
15121,458,
15122,458,
15123,458,
15124,458,
15125,458,
15126,458,
15127,458,
15128,458,
15129,458,
15130,458,
15131,458,
15132,458,
15133,458,
15134,458,
15135,458,
15136,458,
15137,458,
15138,458,
15139,458,
15140,458,
15141,458,
15142,458,
15143,458,
15144,458,
15145,458,
15146,458,
15147,458,
15148,458,
15149,458,
15150,458,
15151,458,
15152,458,
15153,458,
15154,458,
15155,458,
15156,458,
15157,458,
15158,458,
15159,458,
15160,458,
15161,458,
15162,458,
15163,458,
15164,458,
15165,458,
15166,458,
15167,460,
15168,460,
15169,460,
15170,460,
15171,460,
15172,460,
15173,460,
15174,460,
15175,460,
15176,460,
15177,460,
15178,460,
15179,460,
15180,460,
15181,460,
15182,460,
15183,460,
15184,460,
15185,460,
15186,460,
15187,460,
15188,460,
15189,460,
15190,460,
15191,460,
15192,460,
15193,460,
15194,460,
15195,460,
15196,460,
15197,460,
15198,460,
15199,460,
15200,460,
15201,460,
15202,460,
15203,460,
15204,460,
15205,460,
15206,460,
15207,460,
15208,460,
15209,460,
15210,460,
15211,460,
15212,460,
15213,460,
15214,460,
15215,460,
15216,460,
15217,460,
15218,460,
15219,460,
15220,460,
15221,460,
15222,460,
15223,460,
15224,460,
15225,460,
15226,460,
15227,460,
15228,460,
15229,460,
15230,460,
15231,460,
15232,460,
15233,460,
15234,460,
15235,460,
15236,460,
15237,460,
15238,460,
15239,460,
15240,460,
15241,460,
15242,460,
15243,460,
15244,460,
15245,460,
15246,460,
15247,460,
15248,460,
15249,460,
15250,460,
15251,460,
15252,460,
15253,460,
15254,460,
15255,460,
15256,460,
15257,460,
15258,460,
15259,460,
15260,460,
15261,460,
15262,460,
15263,460,
15264,460,
15265,460,
15266,460,
15267,460,
15268,460,
15269,460,
15270,460,
15271,460,
15272,460,
15273,460,
15274,460,
15275,460,
15276,460,
15277,460,
15278,460,
15279,460,
15280,460,
15281,460,
15282,460,
15283,460,
15284,460,
15285,460,
15286,460,
15287,460,
15288,460,
15289,460,
15290,460,
15291,460,
15292,460,
15293,4640,
15294,4640,
15295,4640,
15296,4640,
15297,4640,
15298,4640,
15299,4640,
15300,4640,
15301,4640,
15302,4640,
15303,4640,
15304,4640,
15305,4640,
15306,4640,
15307,4640,
15308,4640,
15309,4640,
15310,4640,
15311,4640,
15312,4640,
15313,4640,
15314,4640,
15315,4640,
15316,4640,
15317,4640,
15318,4640,
15319,4640,
15320,4640,
15321,4640,
15322,4640,
15323,4640,
15324,4640,
15325,4640,
15326,4640,
15327,4640,
15328,4640,
15329,4640,
15330,4640,
15331,4640,
15332,4640,
15333,4640,
15334,4640,
15335,4640,
15336,4640,
15337,4640,
15338,4640,
15339,4640,
15340,4640,
15341,4640,
15342,4640,
15343,4640,
15344,4640,
15345,4640,
15346,4640,
15347,4640,
15348,4640,
15349,4640,
15350,4640,
15351,4640,
15352,4640,
15353,4640,
15354,4640,
15355,4640,
15356,4640,
15357,4640,
15358,4640,
15359,4640,
15360,4640,
15361,4640,
15362,4640,
15363,4640,
15364,4640,
15365,4640,
15366,4640,
15367,4640,
15368,4640,
15369,4640,
15370,4640,
15371,4640,
15372,4640,
15373,4640,
15374,4640,
15375,4640,
15376,4640,
15377,4640,
15378,4640,
15379,4640,
15380,4640,
15381,4640,
15382,4640,
15383,4640,
15384,4640,
15385,4640,
15386,4640,
15387,4640,
15388,4640,
15389,4640,
15390,4640,
15391,4640,
15392,4640,
15393,4640,
15394,4640,
15395,4640,
15396,4640,
15397,4640,
15398,4640,
15399,4640,
15400,4640,
15401,4640,
15402,4640,
15403,4640,
15404,4640,
15405,4640,
15406,4640,
15407,4640,
15408,4640,
15409,4640,
15410,4640,
15411,4640,
15412,4640,
15413,4640,
15414,4640,
15415,4640,
15416,4640,
15417,4640,
15418,4640,
15419,4640,
15420,4640,
15421,4680,
15422,4680,
15423,4680,
15424,4680,
15425,4680,
15426,4680,
15427,4680,
15428,4680,
15429,4680,
15430,4680,
15431,4680,
15432,4680,
15433,4680,
15434,4680,
15435,4680,
15436,4680,
15437,4680,
15438,4680,
15439,4680,
15440,4680,
15441,4680,
15442,4680,
15443,4680,
15444,4680,
15445,4680,
15446,4680,
15447,4680,
15448,4680,
15449,4680,
15450,4680,
15451,4680,
15452,4680,
15453,4680,
15454,4680,
15455,4680,
15456,4680,
15457,4680,
15458,4680,
15459,4680,
15460,4680,
15461,4680,
15462,4680,
15463,4680,
15464,4680,
15465,4680,
15466,4680,
15467,4680,
15468,4680,
15469,4680,
15470,4680,
15471,4680,
15472,4680,
15473,4680,
15474,4680,
15475,4680,
15476,4680,
15477,4680,
15478,4680,
15479,4680,
15480,4680,
15481,4680,
15482,4680,
15483,4680,
15484,4680,
15485,4680,
15486,4680,
15487,4680,
15488,4680,
15489,4680,
15490,4680,
15491,4680,
15492,4680,
15493,4680,
15494,4680,
15495,4680,
15496,4680,
15497,4680,
15498,4680,
15499,4680,
15500,4680,
15501,4680,
15502,4680,
15503,4680,
15504,4680,
15505,4680,
15506,4680,
15507,4680,
15508,4680,
15509,4680,
15510,4680,
15511,4680,
15512,4680,
15513,4680,
15514,4680,
15515,4680,
15516,4680,
15517,4680,
15518,4680,
15519,4680,
15520,4680,
15521,4680,
15522,4680,
15523,4680,
15524,4680,
15525,4680,
15526,4680,
15527,4680,
15528,4680,
15529,4680,
15530,4680,
15531,4680,
15532,4680,
15533,4680,
15534,4680,
15535,4680,
15536,4680,
15537,4680,
15538,4680,
15539,4680,
15540,4680,
15541,4680,
15542,4680,
15543,4680,
15544,4788,
15545,4788,
15546,4788,
15547,4788,
15548,4788,
15549,4788,
15550,4788,
15551,4788,
15552,4788,
15553,4788,
15554,4788,
15555,4788,
15556,4788,
15557,4788,
15558,4788,
15559,4788,
15560,4788,
15561,4788,
15562,4788,
15563,4788,
15564,4788,
15565,4788,
15566,4788,
15567,4788,
15568,4788,
15569,4788,
15570,4788,
15571,4788,
15572,4788,
15573,4788,
15574,4788,
15575,4788,
15576,4788,
15577,4788,
15578,4788,
15579,4788,
15580,4788,
15581,4788,
15582,4788,
15583,4788,
15584,4788,
15585,4788,
15586,4788,
15587,4788,
15588,4788,
15589,4788,
15590,4788,
15591,4788,
15592,4788,
15593,4788,
15594,4788,
15595,4788,
15596,4788,
15597,4788,
15598,4788,
15599,4788,
15600,4788,
15601,4788,
15602,4788,
15603,4788,
15604,4788,
15605,4788,
15606,4788,
15607,4788,
15608,4788,
15609,4788,
15610,4788,
15611,4788,
15612,4788,
15613,4788,
15614,4788,
15615,4788,
15616,4788,
15617,4788,
15618,4788,
15619,4788,
15620,4788,
15621,4788,
15622,4788,
15623,4788,
15624,4788,
15625,4788,
15626,4788,
15627,4788,
15628,4788,
15629,4788,
15630,4788,
15631,4788,
15632,4788,
15633,4788,
15634,4788,
15635,4788,
15636,4788,
15637,4788,
15638,4788,
15639,4788,
15640,4788,
15641,4788,
15642,4788,
15643,4788,
15644,4788,
15645,4788,
15646,4788,
15647,4788,
15648,4788,
15649,4788,
15650,4788,
15651,481,
15652,481,
15653,481,
15654,481,
15655,481,
15656,481,
15657,481,
15658,481,
15659,481,
15660,481,
15661,481,
15662,481,
15663,481,
15664,481,
15665,481,
15666,481,
15667,481,
15668,481,
15669,481,
15670,481,
15671,481,
15672,481,
15673,481,
15674,481,
15675,481,
15676,481,
15677,481,
15678,481,
15679,481,
15680,481,
15681,481,
15682,481,
15683,481,
15684,481,
15685,481,
15686,481,
15687,481,
15688,481,
15689,481,
15690,481,
15691,481,
15692,481,
15693,481,
15694,481,
15695,481,
15696,481,
15697,481,
15698,481,
15699,481,
15700,481,
15701,481,
15702,481,
15703,481,
15704,481,
15705,481,
15706,481,
15707,481,
15708,481,
15709,481,
15710,481,
15711,481,
15712,481,
15713,481,
15714,481,
15715,481,
15716,481,
15717,481,
15718,481,
15719,481,
15720,481,
15721,481,
15722,481,
15723,481,
15724,481,
15725,481,
15726,481,
15727,481,
15728,481,
15729,481,
15730,481,
15731,481,
15732,481,
15733,481,
15734,481,
15735,481,
15736,481,
15737,481,
15738,481,
15739,481,
15740,481,
15741,481,
15742,481,
15743,481,
15744,481,
15745,481,
15746,481,
15747,481,
15748,481,
15749,481,
15750,481,
15751,481,
15752,481,
15753,481,
15754,481,
15755,481,
15756,481,
15757,481,
15758,481,
15759,481,
15760,481,
15761,481,
15762,481,
15763,481,
15764,481,
15765,481,
15766,481,
15767,481,
15768,481,
15769,481,
15770,481,
15771,481,
15772,481,
15773,481,
15774,481,
15775,481,
15776,481,
15777,481,
15778,481,
15779,4813,
15780,4813,
15781,4813,
15782,4813,
15783,4813,
15784,4813,
15785,4813,
15786,4813,
15787,4813,
15788,4813,
15789,4813,
15790,4813,
15791,4813,
15792,4813,
15793,4813,
15794,4813,
15795,4813,
15796,4813,
15797,4813,
15798,4813,
15799,4813,
15800,4813,
15801,4813,
15802,4813,
15803,4813,
15804,4813,
15805,4813,
15806,4813,
15807,4813,
15808,4813,
15809,4813,
15810,4813,
15811,4813,
15812,4813,
15813,4813,
15814,4813,
15815,4813,
15816,4813,
15817,4813,
15818,4813,
15819,4813,
15820,4813,
15821,4813,
15822,4813,
15823,4813,
15824,4813,
15825,4813,
15826,4813,
15827,4813,
15828,4813,
15829,4813,
15830,4813,
15831,4813,
15832,4813,
15833,4813,
15834,4813,
15835,4813,
15836,4813,
15837,4813,
15838,4813,
15839,4813,
15840,4813,
15841,4813,
15842,4813,
15843,4813,
15844,4813,
15845,4813,
15846,4813,
15847,4813,
15848,4813,
15849,4813,
15850,4813,
15851,4813,
15852,4813,
15853,4813,
15854,4813,
15855,4813,
15856,4813,
15857,4813,
15858,4813,
15859,4813,
15860,4813,
15861,4813,
15862,4813,
15863,4813,
15864,4813,
15865,4813,
15866,4813,
15867,4813,
15868,4813,
15869,4813,
15870,4813,
15871,4813,
15872,4813,
15873,4813,
15874,4813,
15875,4813,
15876,4813,
15877,4813,
15878,4813,
15879,4813,
15880,4813,
15881,4813,
15882,4813,
15883,4813,
15884,4813,
15885,4813,
15886,4813,
15887,4813,
15888,4813,
15889,4813,
15890,4830,
15891,4830,
15892,4830,
15893,4830,
15894,4830,
15895,4830,
15896,4830,
15897,4830,
15898,4830,
15899,4830,
15900,4830,
15901,4830,
15902,4830,
15903,4830,
15904,4830,
15905,4830,
15906,4830,
15907,4830,
15908,4830,
15909,4830,
15910,4830,
15911,4830,
15912,4830,
15913,4830,
15914,4830,
15915,4830,
15916,4830,
15917,4830,
15918,4830,
15919,4830,
15920,4830,
15921,4830,
15922,4830,
15923,4830,
15924,4830,
15925,4830,
15926,4830,
15927,4830,
15928,4830,
15929,4830,
15930,4830,
15931,4830,
15932,4830,
15933,4830,
15934,4830,
15935,4830,
15936,4830,
15937,4830,
15938,4830,
15939,4830,
15940,4830,
15941,4830,
15942,4830,
15943,4830,
15944,4830,
15945,4830,
15946,4830,
15947,4830,
15948,4830,
15949,4830,
15950,4830,
15951,4830,
15952,4830,
15953,4830,
15954,4830,
15955,4830,
15956,4830,
15957,4830,
15958,4830,
15959,4830,
15960,4830,
15961,4830,
15962,4830,
15963,4830,
15964,4830,
15965,4830,
15966,4830,
15967,4830,
15968,4830,
15969,4830,
15970,4830,
15971,4830,
15972,4830,
15973,4830,
15974,4830,
15975,4830,
15976,4830,
15977,4830,
15978,4830,
15979,4830,
15980,4830,
15981,4830,
15982,4830,
15983,4830,
15984,4830,
15985,4830,
15986,4830,
15987,4830,
15988,4830,
15989,4830,
